Product Name,Region,Ship Mode,Factory,Orders,Units,Sales,Gross_Profit,Cost,Current Lead Time,Scenario Factory,Is_Current,Scenario Lead Time,Profit_Margin,Lead Time Reduction,Lead Time Reduction %,Speed_Score,Profit_Safety_Score,Speed_Normalized,Profit_Normalized,Optimization Score,Confidence_Score,Scenario Confidence,Risk
Wonka Bar - Fudge Mallows,Atlantic,First Class,Lot's O' Nuts,85,382,1375.2,916.8,458.4,2.0,Lot's O' Nuts,False,1.8,0.6533333333333333,0.19999999999999996,9.999999999999998,0.4999999999999999,0.8006535947712418,0.4999999999999999,0.8006535947712418,0.6503267973856208,0.6503267973856208,Medium,Medium
Wonka Bar - Fudge Mallows,Atlantic,First Class,Secret Factory,85,382,1375.2,916.8,458.4,2.0,Secret Factory,False,1.6,0.6399999999999999,0.3999999999999999,19.999999999999996,0.9999999999999998,0.784313725490196,0.9999999999999998,0.784313725490196,0.8921568627450979,0.8921568627450979,High,Low
Wonka Bar - Fudge Mallows,Atlantic,First Class,Sugar Shack,85,382,1375.2,916.8,458.4,2.0,Sugar Shack,False,1.9,0.6666666666666666,0.10000000000000009,5.000000000000004,0.2500000000000002,0.8169934640522875,0.2500000000000002,0.8169934640522875,0.5334967320261439,0.5334967320261439,Medium,Medium
Wonka Bar - Fudge Mallows,Atlantic,First Class,The Other Factory,85,382,1375.2,916.8,458.4,2.0,The Other Factory,False,2.1,0.6799999999999999,-0.10000000000000009,-5.000000000000004,-0.2500000000000002,0.8333333333333331,0.0,0.8333333333333331,0.4166666666666666,0.4166666666666666,Low,High
Wonka Bar - Fudge Mallows,Atlantic,First Class,Wicked Choccy's,85,382,1375.2,916.8,458.4,2.0,Wicked Choccy's,False,1.7,0.6466666666666666,0.30000000000000004,15.000000000000002,0.7500000000000001,0.7924836601307188,0.7500000000000001,0.7924836601307188,0.7712418300653594,0.7712418300653594,High,Low
Wonka Bar - Fudge Mallows,Atlantic,Same Day,Lot's O' Nuts,18,75,269.99999999999994,180.00000000000006,90.00000000000003,1.0,Lot's O' Nuts,False,0.9,0.6533333333333337,0.09999999999999998,9.999999999999998,0.4999999999999999,0.8006535947712422,0.4999999999999999,0.8006535947712422,0.650326797385621,0.650326797385621,Medium,Medium
Wonka Bar - Fudge Mallows,Atlantic,Same Day,Secret Factory,18,75,269.99999999999994,180.00000000000006,90.00000000000003,1.0,Secret Factory,False,0.8,0.6400000000000002,0.19999999999999996,19.999999999999996,0.9999999999999998,0.7843137254901963,0.9999999999999998,0.7843137254901963,0.892156862745098,0.892156862745098,High,Low
Wonka Bar - Fudge Mallows,Atlantic,Same Day,Sugar Shack,18,75,269.99999999999994,180.00000000000006,90.00000000000003,1.0,Sugar Shack,False,0.95,0.666666666666667,0.050000000000000044,5.000000000000004,0.2500000000000002,0.8169934640522879,0.2500000000000002,0.8169934640522879,0.5334967320261441,0.5334967320261441,Medium,Medium
Wonka Bar - Fudge Mallows,Atlantic,Same Day,The Other Factory,18,75,269.99999999999994,180.00000000000006,90.00000000000003,1.0,The Other Factory,False,1.05,0.6800000000000003,-0.050000000000000044,-5.000000000000004,-0.2500000000000002,0.8333333333333336,0.0,0.8333333333333336,0.4166666666666668,0.4166666666666668,Low,High
Wonka Bar - Fudge Mallows,Atlantic,Same Day,Wicked Choccy's,18,75,269.99999999999994,180.00000000000006,90.00000000000003,1.0,Wicked Choccy's,False,0.85,0.646666666666667,0.15000000000000002,15.000000000000002,0.7500000000000001,0.7924836601307192,0.7500000000000001,0.7924836601307192,0.7712418300653596,0.7712418300653596,High,Low
Wonka Bar - Fudge Mallows,Atlantic,Second Class,Lot's O' Nuts,82,359,1292.3999999999999,861.5999999999999,430.79999999999995,3.0,Lot's O' Nuts,False,2.7,0.6533333333333333,0.2999999999999998,9.999999999999993,0.49999999999999967,0.8006535947712418,0.49999999999999967,0.8006535947712418,0.6503267973856207,0.6503267973856207,Medium,Medium
Wonka Bar - Fudge Mallows,Atlantic,Second Class,Secret Factory,82,359,1292.3999999999999,861.5999999999999,430.79999999999995,3.0,Secret Factory,False,2.4000000000000004,0.6399999999999999,0.5999999999999996,19.999999999999986,0.9999999999999993,0.784313725490196,0.9999999999999993,0.784313725490196,0.8921568627450976,0.8921568627450976,High,Low
Wonka Bar - Fudge Mallows,Atlantic,Second Class,Sugar Shack,82,359,1292.3999999999999,861.5999999999999,430.79999999999995,3.0,Sugar Shack,False,2.8499999999999996,0.6666666666666666,0.15000000000000036,5.000000000000012,0.2500000000000006,0.8169934640522875,0.2500000000000006,0.8169934640522875,0.533496732026144,0.533496732026144,Medium,Medium
Wonka Bar - Fudge Mallows,Atlantic,Second Class,The Other Factory,82,359,1292.3999999999999,861.5999999999999,430.79999999999995,3.0,The Other Factory,False,3.1500000000000004,0.6799999999999999,-0.15000000000000036,-5.000000000000012,-0.2500000000000006,0.8333333333333331,0.0,0.8333333333333331,0.4166666666666666,0.4166666666666666,Low,High
Wonka Bar - Fudge Mallows,Atlantic,Second Class,Wicked Choccy's,82,359,1292.3999999999999,861.5999999999999,430.79999999999995,3.0,Wicked Choccy's,False,2.55,0.6466666666666666,0.4500000000000002,15.000000000000005,0.7500000000000002,0.7924836601307188,0.7500000000000002,0.7924836601307188,0.7712418300653595,0.7712418300653595,High,Low
Wonka Bar - Fudge Mallows,Atlantic,Standard Class,Lot's O' Nuts,270,1192,4291.200000000001,2860.7999999999997,1430.3999999999999,5.0,Lot's O' Nuts,False,4.5,0.6533333333333332,0.5,10.0,0.5,0.8006535947712417,0.5,0.8006535947712417,0.6503267973856208,0.6503267973856208,Medium,Medium
Wonka Bar - Fudge Mallows,Atlantic,Standard Class,Secret Factory,270,1192,4291.200000000001,2860.7999999999997,1430.3999999999999,5.0,Secret Factory,False,4.0,0.6399999999999998,1.0,20.0,1.0,0.7843137254901957,1.0,0.7843137254901957,0.8921568627450979,0.8921568627450979,High,Low
Wonka Bar - Fudge Mallows,Atlantic,Standard Class,Sugar Shack,270,1192,4291.200000000001,2860.7999999999997,1430.3999999999999,5.0,Sugar Shack,False,4.75,0.6666666666666665,0.25,5.0,0.25,0.8169934640522873,0.25,0.8169934640522873,0.5334967320261437,0.5334967320261437,Medium,Medium
Wonka Bar - Fudge Mallows,Atlantic,Standard Class,The Other Factory,270,1192,4291.200000000001,2860.7999999999997,1430.3999999999999,5.0,The Other Factory,False,5.25,0.6799999999999998,-0.25,-5.0,-0.25,0.833333333333333,0.0,0.833333333333333,0.4166666666666665,0.4166666666666665,Low,High
Wonka Bar - Fudge Mallows,Atlantic,Standard Class,Wicked Choccy's,270,1192,4291.200000000001,2860.7999999999997,1430.3999999999999,5.0,Wicked Choccy's,False,4.25,0.6466666666666665,0.75,15.0,0.75,0.7924836601307187,0.75,0.7924836601307187,0.7712418300653594,0.7712418300653594,High,Low
Wonka Bar - Fudge Mallows,Gulf,First Class,Lot's O' Nuts,36,140,504.00000000000006,335.99999999999994,167.99999999999997,2.0,Lot's O' Nuts,False,1.8,0.6533333333333332,0.19999999999999996,9.999999999999998,0.4999999999999999,0.8006535947712417,0.4999999999999999,0.8006535947712417,0.6503267973856208,0.6503267973856208,Medium,Medium
Wonka Bar - Fudge Mallows,Gulf,First Class,Secret Factory,36,140,504.00000000000006,335.99999999999994,167.99999999999997,2.0,Secret Factory,False,1.6,0.6399999999999998,0.3999999999999999,19.999999999999996,0.9999999999999998,0.7843137254901957,0.9999999999999998,0.7843137254901957,0.8921568627450978,0.8921568627450978,High,Low
Wonka Bar - Fudge Mallows,Gulf,First Class,Sugar Shack,36,140,504.00000000000006,335.99999999999994,167.99999999999997,2.0,Sugar Shack,False,1.9,0.6666666666666665,0.10000000000000009,5.000000000000004,0.2500000000000002,0.8169934640522873,0.2500000000000002,0.8169934640522873,0.5334967320261438,0.5334967320261438,Medium,Medium
Wonka Bar - Fudge Mallows,Gulf,First Class,The Other Factory,36,140,504.00000000000006,335.99999999999994,167.99999999999997,2.0,The Other Factory,False,2.1,0.6799999999999998,-0.10000000000000009,-5.000000000000004,-0.2500000000000002,0.833333333333333,0.0,0.833333333333333,0.4166666666666665,0.4166666666666665,Low,High
Wonka Bar - Fudge Mallows,Gulf,First Class,Wicked Choccy's,36,140,504.00000000000006,335.99999999999994,167.99999999999997,2.0,Wicked Choccy's,False,1.7,0.6466666666666665,0.30000000000000004,15.000000000000002,0.7500000000000001,0.7924836601307187,0.7500000000000001,0.7924836601307187,0.7712418300653594,0.7712418300653594,High,Low
Wonka Bar - Fudge Mallows,Gulf,Same Day,Lot's O' Nuts,14,90,324.0,216.0,108.0,1.0,Lot's O' Nuts,False,0.9,0.6533333333333333,0.09999999999999998,9.999999999999998,0.4999999999999999,0.8006535947712418,0.4999999999999999,0.8006535947712418,0.6503267973856208,0.6503267973856208,Medium,Medium
Wonka Bar - Fudge Mallows,Gulf,Same Day,Secret Factory,14,90,324.0,216.0,108.0,1.0,Secret Factory,False,0.8,0.6399999999999999,0.19999999999999996,19.999999999999996,0.9999999999999998,0.784313725490196,0.9999999999999998,0.784313725490196,0.8921568627450979,0.8921568627450979,High,Low
Wonka Bar - Fudge Mallows,Gulf,Same Day,Sugar Shack,14,90,324.0,216.0,108.0,1.0,Sugar Shack,False,0.95,0.6666666666666666,0.050000000000000044,5.000000000000004,0.2500000000000002,0.8169934640522875,0.2500000000000002,0.8169934640522875,0.5334967320261439,0.5334967320261439,Medium,Medium
Wonka Bar - Fudge Mallows,Gulf,Same Day,The Other Factory,14,90,324.0,216.0,108.0,1.0,The Other Factory,False,1.05,0.6799999999999999,-0.050000000000000044,-5.000000000000004,-0.2500000000000002,0.8333333333333331,0.0,0.8333333333333331,0.4166666666666666,0.4166666666666666,Low,High
Wonka Bar - Fudge Mallows,Gulf,Same Day,Wicked Choccy's,14,90,324.0,216.0,108.0,1.0,Wicked Choccy's,False,0.85,0.6466666666666666,0.15000000000000002,15.000000000000002,0.7500000000000001,0.7924836601307188,0.7500000000000001,0.7924836601307188,0.7712418300653594,0.7712418300653594,High,Low
Wonka Bar - Fudge Mallows,Gulf,Second Class,Lot's O' Nuts,50,210,756.0,504.0,252.0,3.0,Lot's O' Nuts,False,2.7,0.6533333333333333,0.2999999999999998,9.999999999999993,0.49999999999999967,0.8006535947712418,0.49999999999999967,0.8006535947712418,0.6503267973856207,0.6503267973856207,Medium,Medium
Wonka Bar - Fudge Mallows,Gulf,Second Class,Secret Factory,50,210,756.0,504.0,252.0,3.0,Secret Factory,False,2.4000000000000004,0.6399999999999999,0.5999999999999996,19.999999999999986,0.9999999999999993,0.784313725490196,0.9999999999999993,0.784313725490196,0.8921568627450976,0.8921568627450976,High,Low
Wonka Bar - Fudge Mallows,Gulf,Second Class,Sugar Shack,50,210,756.0,504.0,252.0,3.0,Sugar Shack,False,2.8499999999999996,0.6666666666666666,0.15000000000000036,5.000000000000012,0.2500000000000006,0.8169934640522875,0.2500000000000006,0.8169934640522875,0.533496732026144,0.533496732026144,Medium,Medium
Wonka Bar - Fudge Mallows,Gulf,Second Class,The Other Factory,50,210,756.0,504.0,252.0,3.0,The Other Factory,False,3.1500000000000004,0.6799999999999999,-0.15000000000000036,-5.000000000000012,-0.2500000000000006,0.8333333333333331,0.0,0.8333333333333331,0.4166666666666666,0.4166666666666666,Low,High
Wonka Bar - Fudge Mallows,Gulf,Second Class,Wicked Choccy's,50,210,756.0,504.0,252.0,3.0,Wicked Choccy's,False,2.55,0.6466666666666666,0.4500000000000002,15.000000000000005,0.7500000000000002,0.7924836601307188,0.7500000000000002,0.7924836601307188,0.7712418300653595,0.7712418300653595,High,Low
Wonka Bar - Fudge Mallows,Gulf,Standard Class,Lot's O' Nuts,143,642,2311.2,1540.8,770.4,5.0,Lot's O' Nuts,False,4.5,0.6533333333333334,0.5,10.0,0.5,0.8006535947712419,0.5,0.8006535947712419,0.6503267973856209,0.6503267973856209,Medium,Medium
Wonka Bar - Fudge Mallows,Gulf,Standard Class,Secret Factory,143,642,2311.2,1540.8,770.4,5.0,Secret Factory,False,4.0,0.64,1.0,20.0,1.0,0.7843137254901961,1.0,0.7843137254901961,0.892156862745098,0.892156862745098,High,Low
Wonka Bar - Fudge Mallows,Gulf,Standard Class,Sugar Shack,143,642,2311.2,1540.8,770.4,5.0,Sugar Shack,False,4.75,0.6666666666666667,0.25,5.0,0.25,0.8169934640522876,0.25,0.8169934640522876,0.5334967320261438,0.5334967320261438,Medium,Medium
Wonka Bar - Fudge Mallows,Gulf,Standard Class,The Other Factory,143,642,2311.2,1540.8,770.4,5.0,The Other Factory,False,5.25,0.68,-0.25,-5.0,-0.25,0.8333333333333334,0.0,0.8333333333333334,0.4166666666666667,0.4166666666666667,Low,High
Wonka Bar - Fudge Mallows,Gulf,Standard Class,Wicked Choccy's,143,642,2311.2,1540.8,770.4,5.0,Wicked Choccy's,False,4.25,0.6466666666666667,0.75,15.0,0.75,0.7924836601307189,0.75,0.7924836601307189,0.7712418300653594,0.7712418300653594,High,Low
Wonka Bar - Fudge Mallows,Interior,First Class,Lot's O' Nuts,46,203,730.8,487.20000000000005,243.60000000000002,2.0,Lot's O' Nuts,False,1.8,0.6533333333333334,0.19999999999999996,9.999999999999998,0.4999999999999999,0.8006535947712419,0.4999999999999999,0.8006535947712419,0.6503267973856208,0.6503267973856208,Medium,Medium
Wonka Bar - Fudge Mallows,Interior,First Class,Secret Factory,46,203,730.8,487.20000000000005,243.60000000000002,2.0,Secret Factory,False,1.6,0.64,0.3999999999999999,19.999999999999996,0.9999999999999998,0.7843137254901961,0.9999999999999998,0.7843137254901961,0.892156862745098,0.892156862745098,High,Low
Wonka Bar - Fudge Mallows,Interior,First Class,Sugar Shack,46,203,730.8,487.20000000000005,243.60000000000002,2.0,Sugar Shack,False,1.9,0.6666666666666667,0.10000000000000009,5.000000000000004,0.2500000000000002,0.8169934640522876,0.2500000000000002,0.8169934640522876,0.5334967320261439,0.5334967320261439,Medium,Medium
Wonka Bar - Fudge Mallows,Interior,First Class,The Other Factory,46,203,730.8,487.20000000000005,243.60000000000002,2.0,The Other Factory,False,2.1,0.68,-0.10000000000000009,-5.000000000000004,-0.2500000000000002,0.8333333333333334,0.0,0.8333333333333334,0.4166666666666667,0.4166666666666667,Low,High
Wonka Bar - Fudge Mallows,Interior,First Class,Wicked Choccy's,46,203,730.8,487.20000000000005,243.60000000000002,2.0,Wicked Choccy's,False,1.7,0.6466666666666667,0.30000000000000004,15.000000000000002,0.7500000000000001,0.7924836601307189,0.7500000000000001,0.7924836601307189,0.7712418300653595,0.7712418300653595,High,Low
Wonka Bar - Fudge Mallows,Interior,Same Day,Lot's O' Nuts,20,79,284.4,189.6,94.8,1.0,Lot's O' Nuts,False,0.9,0.6533333333333334,0.09999999999999998,9.999999999999998,0.4999999999999999,0.8006535947712419,0.4999999999999999,0.8006535947712419,0.6503267973856208,0.6503267973856208,Medium,Medium
Wonka Bar - Fudge Mallows,Interior,Same Day,Secret Factory,20,79,284.4,189.6,94.8,1.0,Secret Factory,False,0.8,0.64,0.19999999999999996,19.999999999999996,0.9999999999999998,0.7843137254901961,0.9999999999999998,0.7843137254901961,0.892156862745098,0.892156862745098,High,Low
Wonka Bar - Fudge Mallows,Interior,Same Day,Sugar Shack,20,79,284.4,189.6,94.8,1.0,Sugar Shack,False,0.95,0.6666666666666667,0.050000000000000044,5.000000000000004,0.2500000000000002,0.8169934640522876,0.2500000000000002,0.8169934640522876,0.5334967320261439,0.5334967320261439,Medium,Medium
Wonka Bar - Fudge Mallows,Interior,Same Day,The Other Factory,20,79,284.4,189.6,94.8,1.0,The Other Factory,False,1.05,0.68,-0.050000000000000044,-5.000000000000004,-0.2500000000000002,0.8333333333333334,0.0,0.8333333333333334,0.4166666666666667,0.4166666666666667,Low,High
Wonka Bar - Fudge Mallows,Interior,Same Day,Wicked Choccy's,20,79,284.4,189.6,94.8,1.0,Wicked Choccy's,False,0.85,0.6466666666666667,0.15000000000000002,15.000000000000002,0.7500000000000001,0.7924836601307189,0.7500000000000001,0.7924836601307189,0.7712418300653595,0.7712418300653595,High,Low
Wonka Bar - Fudge Mallows,Interior,Second Class,Lot's O' Nuts,61,292,1051.2000000000003,700.8000000000001,350.40000000000003,3.0,Lot's O' Nuts,False,2.7,0.6533333333333332,0.2999999999999998,9.999999999999993,0.49999999999999967,0.8006535947712417,0.49999999999999967,0.8006535947712417,0.6503267973856206,0.6503267973856206,Medium,Medium
Wonka Bar - Fudge Mallows,Interior,Second Class,Secret Factory,61,292,1051.2000000000003,700.8000000000001,350.40000000000003,3.0,Secret Factory,False,2.4000000000000004,0.6399999999999998,0.5999999999999996,19.999999999999986,0.9999999999999993,0.7843137254901957,0.9999999999999993,0.7843137254901957,0.8921568627450975,0.8921568627450975,High,Low
Wonka Bar - Fudge Mallows,Interior,Second Class,Sugar Shack,61,292,1051.2000000000003,700.8000000000001,350.40000000000003,3.0,Sugar Shack,False,2.8499999999999996,0.6666666666666665,0.15000000000000036,5.000000000000012,0.2500000000000006,0.8169934640522873,0.2500000000000006,0.8169934640522873,0.533496732026144,0.533496732026144,Medium,Medium
Wonka Bar - Fudge Mallows,Interior,Second Class,The Other Factory,61,292,1051.2000000000003,700.8000000000001,350.40000000000003,3.0,The Other Factory,False,3.1500000000000004,0.6799999999999998,-0.15000000000000036,-5.000000000000012,-0.2500000000000006,0.833333333333333,0.0,0.833333333333333,0.4166666666666665,0.4166666666666665,Low,High
Wonka Bar - Fudge Mallows,Interior,Second Class,Wicked Choccy's,61,292,1051.2000000000003,700.8000000000001,350.40000000000003,3.0,Wicked Choccy's,False,2.55,0.6466666666666665,0.4500000000000002,15.000000000000005,0.7500000000000002,0.7924836601307187,0.7500000000000002,0.7924836601307187,0.7712418300653594,0.7712418300653594,High,Low
Wonka Bar - Fudge Mallows,Interior,Standard Class,Lot's O' Nuts,221,1021,3675.6000000000004,2450.4,1225.2,5.0,Lot's O' Nuts,False,4.5,0.6533333333333333,0.5,10.0,0.5,0.8006535947712418,0.5,0.8006535947712418,0.6503267973856208,0.6503267973856208,Medium,Medium
Wonka Bar - Fudge Mallows,Interior,Standard Class,Secret Factory,221,1021,3675.6000000000004,2450.4,1225.2,5.0,Secret Factory,False,4.0,0.6399999999999999,1.0,20.0,1.0,0.784313725490196,1.0,0.784313725490196,0.892156862745098,0.892156862745098,High,Low
Wonka Bar - Fudge Mallows,Interior,Standard Class,Sugar Shack,221,1021,3675.6000000000004,2450.4,1225.2,5.0,Sugar Shack,False,4.75,0.6666666666666666,0.25,5.0,0.25,0.8169934640522875,0.25,0.8169934640522875,0.5334967320261437,0.5334967320261437,Medium,Medium
Wonka Bar - Fudge Mallows,Interior,Standard Class,The Other Factory,221,1021,3675.6000000000004,2450.4,1225.2,5.0,The Other Factory,False,5.25,0.6799999999999999,-0.25,-5.0,-0.25,0.8333333333333331,0.0,0.8333333333333331,0.4166666666666666,0.4166666666666666,Low,High
Wonka Bar - Fudge Mallows,Interior,Standard Class,Wicked Choccy's,221,1021,3675.6000000000004,2450.4,1225.2,5.0,Wicked Choccy's,False,4.25,0.6466666666666666,0.75,15.0,0.75,0.7924836601307188,0.75,0.7924836601307188,0.7712418300653594,0.7712418300653594,High,Low
Wonka Bar - Fudge Mallows,Pacific,First Class,Lot's O' Nuts,64,269,968.4000000000001,645.6000000000001,322.80000000000007,2.0,Lot's O' Nuts,False,1.8,0.6533333333333334,0.19999999999999996,9.999999999999998,0.4999999999999999,0.8006535947712419,0.4999999999999999,0.8006535947712419,0.6503267973856208,0.6503267973856208,Medium,Medium
Wonka Bar - Fudge Mallows,Pacific,First Class,Secret Factory,64,269,968.4000000000001,645.6000000000001,322.80000000000007,2.0,Secret Factory,False,1.6,0.64,0.3999999999999999,19.999999999999996,0.9999999999999998,0.7843137254901961,0.9999999999999998,0.7843137254901961,0.892156862745098,0.892156862745098,High,Low
Wonka Bar - Fudge Mallows,Pacific,First Class,Sugar Shack,64,269,968.4000000000001,645.6000000000001,322.80000000000007,2.0,Sugar Shack,False,1.9,0.6666666666666667,0.10000000000000009,5.000000000000004,0.2500000000000002,0.8169934640522876,0.2500000000000002,0.8169934640522876,0.5334967320261439,0.5334967320261439,Medium,Medium
Wonka Bar - Fudge Mallows,Pacific,First Class,The Other Factory,64,269,968.4000000000001,645.6000000000001,322.80000000000007,2.0,The Other Factory,False,2.1,0.68,-0.10000000000000009,-5.000000000000004,-0.2500000000000002,0.8333333333333334,0.0,0.8333333333333334,0.4166666666666667,0.4166666666666667,Low,High
Wonka Bar - Fudge Mallows,Pacific,First Class,Wicked Choccy's,64,269,968.4000000000001,645.6000000000001,322.80000000000007,2.0,Wicked Choccy's,False,1.7,0.6466666666666667,0.30000000000000004,15.000000000000002,0.7500000000000001,0.7924836601307189,0.7500000000000001,0.7924836601307189,0.7712418300653595,0.7712418300653595,High,Low
Wonka Bar - Fudge Mallows,Pacific,Same Day,Lot's O' Nuts,28,113,406.8000000000001,271.2,135.6,1.0,Lot's O' Nuts,False,0.9,0.6533333333333331,0.09999999999999998,9.999999999999998,0.4999999999999999,0.8006535947712415,0.4999999999999999,0.8006535947712415,0.6503267973856207,0.6503267973856207,Medium,Medium
Wonka Bar - Fudge Mallows,Pacific,Same Day,Secret Factory,28,113,406.8000000000001,271.2,135.6,1.0,Secret Factory,False,0.8,0.6399999999999997,0.19999999999999996,19.999999999999996,0.9999999999999998,0.7843137254901956,0.9999999999999998,0.7843137254901956,0.8921568627450978,0.8921568627450978,High,Low
